Reported_Date,HA,Sex,Classification_Reported,Age_Group_Extract,Case Count
2022-07-04,Fraser,M,Lab-diagnosed,60-69,4
2022-07-04,Fraser,M,Lab-diagnosed,20-29,2
2022-07-04,Fraser,F,Lab-diagnosed,20-29,2
2022-07-04,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2022-07-04,Vancouver Island,F,Lab-diagnosed,70-79,1
2022-07-04,Northern,F,Lab-diagnosed,70-79,2
2022-07-04,Interior,F,Lab-diagnosed,60-69,1
2022-07-04,Vancouver Island,M,Lab-diagnosed,50-59,1
2022-07-04,Vancouver Coastal,F,Lab-diagnosed,90+,3
2022-07-04,Northern,M,Lab-diagnosed,50-59,1
2022-07-04,Interior,F,Lab-diagnosed,30-39,1
2022-07-04,Vancouver Island,M,Lab-diagnosed,<10,0
2022-07-04,Vancouver Island,M,Lab-diagnosed,80-89,2
2022-07-04,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2022-07-04,Northern,F,Lab-diagnosed,60-69,1
2022-07-04,Vancouver Island,M,Lab-diagnosed,10-19,1
2022-07-04,Fraser,M,Lab-diagnosed,40-49,1
2022-07-04,Northern,M,Lab-diagnosed,30-39,1
2022-07-04,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2022-07-04,Interior,F,Lab-diagnosed,10-19,1
2022-07-04,Northern,M,Lab-diagnosed,10-19,1
2022-07-04,Northern,F,Lab-diagnosed,20-29,1
2022-07-04,Fraser,F,Lab-diagnosed,40-49,1
2022-07-04,Interior,F,Lab-diagnosed,50-59,1
2022-07-04,Vancouver Island,M,Lab-diagnosed,70-79,2
2022-07-04,Interior,M,Lab-diagnosed,50-59,1
2022-07-04,Interior,F,Lab-diagnosed,90+,1
2022-07-04,Interior,M,Lab-diagnosed,20-29,1
2022-07-04,Northern,M,Lab-diagnosed,80-89,1
2022-07-04,Vancouver Coastal,F,Lab-diagnosed,20-29,1
2022-07-05,Fraser,F,Lab-diagnosed,50-59,3
2022-07-05,Vancouver Island,M,Lab-diagnosed,80-89,5
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,20-29,4
2022-07-05,Fraser,F,Lab-diagnosed,20-29,2
2022-07-05,Northern,M,Lab-diagnosed,80-89,2
2022-07-05,Northern,F,Lab-diagnosed,40-49,2
2022-07-05,Fraser,M,Lab-diagnosed,60-69,5
2022-07-05,Northern,M,Lab-diagnosed,90+,1
2022-07-05,Fraser,M,Lab-diagnosed,50-59,4
2022-07-05,Fraser,M,Lab-diagnosed,80-89,7
2022-07-05,Fraser,M,Lab-diagnosed,10-19,1
2022-07-05,Fraser,M,Lab-diagnosed,90+,1
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,90+,2
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,60-69,3
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,40-49,4
2022-07-05,Vancouver Island,F,Lab-diagnosed,20-29,3
2022-07-05,Fraser,F,Lab-diagnosed,30-39,8
2022-07-05,Vancouver Island,M,Lab-diagnosed,90+,1
2022-07-05,Interior,F,Lab-diagnosed,30-39,3
2022-07-05,Fraser,M,Lab-diagnosed,20-29,2
2022-07-05,Interior,M,Lab-diagnosed,70-79,4
2022-07-05,Vancouver Island,M,Lab-diagnosed,70-79,4
2022-07-05,Fraser,F,Lab-diagnosed,80-89,4
2022-07-05,Fraser,F,Lab-diagnosed,70-79,5
2022-07-05,Fraser,M,Lab-diagnosed,70-79,5
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,60-69,3
2022-07-05,Interior,M,Lab-diagnosed,80-89,2
2022-07-05,Vancouver Island,F,Lab-diagnosed,50-59,2
2022-07-05,Vancouver Island,F,Lab-diagnosed,70-79,3
2022-07-05,Northern,F,Lab-diagnosed,60-69,1
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,30-39,2
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,90+,1
2022-07-05,Fraser,F,Lab-diagnosed,<10,0
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,70-79,5
2022-07-05,Vancouver Island,F,Lab-diagnosed,<10,0
2022-07-05,Interior,F,Lab-diagnosed,70-79,1
2022-07-05,Interior,F,Lab-diagnosed,<10,0
2022-07-05,Vancouver Island,F,Lab-diagnosed,60-69,3
2022-07-05,Vancouver Island,F,Lab-diagnosed,40-49,1
2022-07-05,Fraser,F,Lab-diagnosed,60-69,4
2022-07-05,Northern,F,Lab-diagnosed,30-39,1
2022-07-05,Fraser,M,Lab-diagnosed,<10,0
2022-07-05,Northern,F,Lab-diagnosed,70-79,1
2022-07-05,Vancouver Island,M,Lab-diagnosed,20-29,3
2022-07-05,Interior,M,Lab-diagnosed,90+,1
2022-07-05,Interior,F,Lab-diagnosed,10-19,1
2022-07-05,Vancouver Island,F,Lab-diagnosed,30-39,2
2022-07-05,Northern,M,Lab-diagnosed,50-59,1
2022-07-05,Vancouver Island,F,Lab-diagnosed,90+,1
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,80-89,1
2022-07-05,Vancouver Coastal,M,Lab-diagnosed,80-89,1
2022-07-05,Interior,M,Lab-diagnosed,40-49,1
2022-07-05,Fraser,F,Lab-diagnosed,40-49,3
2022-07-05,Northern,M,Lab-diagnosed,70-79,1
2022-07-05,Interior,M,Lab-diagnosed,<10,0
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,50-59,1
2022-07-05,Interior,F,Lab-diagnosed,50-59,1
2022-07-05,Northern,F,Lab-diagnosed,20-29,1
2022-07-05,Fraser,M,Lab-diagnosed,30-39,1
2022-07-05,Interior,F,Lab-diagnosed,60-69,2
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,20-29,1
2022-07-05,Vancouver Island,F,Lab-diagnosed,80-89,1
2022-07-05,Vancouver Island,M,Lab-diagnosed,50-59,2
2022-07-05,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-06,Interior,M,Lab-diagnosed,70-79,3
2022-07-06,Vancouver Island,F,Lab-diagnosed,20-29,1
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,80-89,1
2022-07-06,Northern,F,Lab-diagnosed,80-89,1
2022-07-06,Vancouver Island,F,Lab-diagnosed,80-89,2
2022-07-06,Vancouver Island,M,Lab-diagnosed,60-69,2
2022-07-06,Interior,M,Lab-diagnosed,80-89,4
2022-07-06,Vancouver Island,F,Lab-diagnosed,30-39,2
2022-07-06,Fraser,M,Lab-diagnosed,30-39,3
2022-07-06,Vancouver Island,M,Lab-diagnosed,70-79,7
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,30-39,8
2022-07-06,Fraser,F,Lab-diagnosed,70-79,3
2022-07-06,Vancouver Island,M,Lab-diagnosed,80-89,4
2022-07-06,Interior,F,Lab-diagnosed,30-39,3
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,80-89,3
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2022-07-06,Fraser,M,Lab-diagnosed,80-89,6
2022-07-06,Fraser,F,Lab-diagnosed,50-59,2
2022-07-06,Fraser,F,Lab-diagnosed,90+,2
2022-07-06,Northern,M,Lab-diagnosed,70-79,1
2022-07-06,Northern,F,Lab-diagnosed,20-29,1
2022-07-06,Interior,M,Lab-diagnosed,60-69,2
2022-07-06,Fraser,F,Lab-diagnosed,80-89,3
2022-07-06,Fraser,M,Lab-diagnosed,50-59,3
2022-07-06,Fraser,M,Lab-diagnosed,20-29,2
2022-07-06,Fraser,F,Lab-diagnosed,<10,0
2022-07-06,Interior,F,Lab-diagnosed,70-79,3
2022-07-06,Northern,M,Lab-diagnosed,20-29,1
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,60-69,3
2022-07-06,Fraser,M,Lab-diagnosed,90+,3
2022-07-06,Fraser,F,Lab-diagnosed,60-69,3
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,70-79,2
2022-07-06,Vancouver Island,F,Lab-diagnosed,60-69,5
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,20-29,2
2022-07-06,Interior,F,Lab-diagnosed,60-69,3
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,90+,1
2022-07-06,Vancouver Island,F,Lab-diagnosed,40-49,2
2022-07-06,Interior,F,Lab-diagnosed,40-49,2
2022-07-06,Fraser,F,Lab-diagnosed,30-39,3
2022-07-06,Fraser,M,Lab-diagnosed,40-49,1
2022-07-06,Fraser,M,Lab-diagnosed,<10,0
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,70-79,2
2022-07-06,Vancouver Coastal,F,Lab-diagnosed,90+,3
2022-07-06,Northern,M,Lab-diagnosed,<10,0
2022-07-06,Interior,M,Lab-diagnosed,50-59,1
2022-07-06,Fraser,M,Lab-diagnosed,70-79,4
2022-07-06,Vancouver Island,F,Lab-diagnosed,70-79,3
2022-07-06,Interior,F,Lab-diagnosed,80-89,1
2022-07-06,Vancouver Island,F,Lab-diagnosed,<10,0
2022-07-06,Fraser,F,Lab-diagnosed,40-49,1
2022-07-06,Fraser,F,Lab-diagnosed,20-29,2
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,20-29,1
2022-07-06,Vancouver Island,M,Lab-diagnosed,30-39,1
2022-07-06,Interior,M,Lab-diagnosed,90+,1
2022-07-06,Northern,F,Lab-diagnosed,40-49,2
2022-07-06,Northern,M,Lab-diagnosed,80-89,2
2022-07-06,Vancouver Island,M,Lab-diagnosed,40-49,1
2022-07-06,Vancouver Island,M,Lab-diagnosed,<10,0
2022-07-06,Fraser,M,Lab-diagnosed,60-69,1
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,40-49,1
2022-07-06,Vancouver Island,F,Lab-diagnosed,50-59,1
2022-07-06,Northern,M,Lab-diagnosed,60-69,1
2022-07-06,Vancouver Coastal,M,Lab-diagnosed,30-39,1
2022-07-07,Fraser,F,Lab-diagnosed,50-59,5
2022-07-07,Interior,M,Lab-diagnosed,70-79,1
2022-07-07,Fraser,F,Lab-diagnosed,90+,2
2022-07-07,Vancouver Coastal,F,Lab-diagnosed,80-89,8
2022-07-07,Vancouver Island,F,Lab-diagnosed,70-79,4
2022-07-07,Vancouver Island,M,Lab-diagnosed,90+,2
2022-07-07,Fraser,M,Lab-diagnosed,40-49,3
2022-07-07,Fraser,M,Lab-diagnosed,20-29,3
2022-07-07,Vancouver Coastal,F,Lab-diagnosed,90+,6
2022-07-07,Fraser,M,Lab-diagnosed,80-89,7
2022-07-07,Fraser,F,Lab-diagnosed,10-19,3
2022-07-07,Fraser,M,Lab-diagnosed,60-69,3
2022-07-07,Interior,F,Lab-diagnosed,30-39,4
2022-07-07,Fraser,F,Lab-diagnosed,30-39,5
2022-07-07,Vancouver Island,F,Lab-diagnosed,20-29,2
2022-07-07,Interior,F,Lab-diagnosed,90+,1
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,80-89,2
2022-07-07,Fraser,F,Lab-diagnosed,80-89,1
2022-07-07,Vancouver Island,M,Lab-diagnosed,60-69,2
2022-07-07,Northern,F,Lab-diagnosed,50-59,1
2022-07-07,Fraser,F,Lab-diagnosed,<10,0
2022-07-07,Fraser,M,Lab-diagnosed,50-59,3
2022-07-07,Interior,F,Lab-diagnosed,60-69,2
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,60-69,2
2022-07-07,Vancouver Island,M,Lab-diagnosed,<10,0
2022-07-07,Vancouver Island,M,Lab-diagnosed,50-59,1
2022-07-07,Interior,M,Lab-diagnosed,<10,0
2022-07-07,Fraser,F,Lab-diagnosed,70-79,6
2022-07-07,Fraser,M,Lab-diagnosed,70-79,6
2022-07-07,Vancouver Island,F,Lab-diagnosed,80-89,9
2022-07-07,Vancouver Island,M,Lab-diagnosed,80-89,2
2022-07-07,Fraser,M,Lab-diagnosed,<10,0
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,90+,1
2022-07-07,Fraser,M,Lab-diagnosed,30-39,4
2022-07-07,Fraser,M,Lab-diagnosed,10-19,2
2022-07-07,Fraser,F,Lab-diagnosed,40-49,3
2022-07-07,Vancouver Island,F,Lab-diagnosed,90+,4
2022-07-07,Fraser,F,Lab-diagnosed,20-29,3
2022-07-07,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-07,Vancouver Coastal,F,Lab-diagnosed,60-69,3
2022-07-07,Interior,F,Lab-diagnosed,40-49,1
2022-07-07,Interior,M,Lab-diagnosed,20-29,2
2022-07-07,Vancouver Island,M,Lab-diagnosed,40-49,1
2022-07-07,Fraser,F,Lab-diagnosed,60-69,3
2022-07-07,Vancouver Island,M,Lab-diagnosed,70-79,2
2022-07-07,Fraser,M,Lab-diagnosed,90+,2
2022-07-07,Northern,M,Lab-diagnosed,60-69,2
2022-07-07,Vancouver Island,F,Lab-diagnosed,40-49,2
2022-07-07,Vancouver Island,F,Lab-diagnosed,60-69,3
2022-07-07,Vancouver Coastal,F,Lab-diagnosed,70-79,1
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2022-07-07,Northern,M,Lab-diagnosed,80-89,1
2022-07-07,Vancouver Island,F,Lab-diagnosed,50-59,1
2022-07-07,Interior,F,Lab-diagnosed,70-79,1
2022-07-07,Interior,M,Lab-diagnosed,60-69,1
2022-07-07,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-07-07,Northern,M,Lab-diagnosed,70-79,1
2022-07-07,Vancouver Coastal,U,Lab-diagnosed,90+,1
2022-07-08,Vancouver Coastal,M,Lab-diagnosed,60-69,2
2022-07-08,Vancouver Island,F,Lab-diagnosed,80-89,4
2022-07-08,Interior,F,Lab-diagnosed,40-49,1
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,60-69,2
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,90+,5
2022-07-08,Vancouver Island,M,Lab-diagnosed,<10,0
2022-07-08,Northern,F,Lab-diagnosed,30-39,2
2022-07-08,Vancouver Island,F,Lab-diagnosed,40-49,3
2022-07-08,Fraser,F,Lab-diagnosed,90+,2
2022-07-08,Fraser,M,Lab-diagnosed,70-79,4
2022-07-08,Interior,F,Lab-diagnosed,90+,2
2022-07-08,Interior,M,Lab-diagnosed,<10,0
2022-07-08,Interior,M,Lab-diagnosed,90+,1
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,70-79,3
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,50-59,3
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-08,Vancouver Island,F,Lab-diagnosed,90+,4
2022-07-08,Fraser,M,Lab-diagnosed,80-89,2
2022-07-08,Vancouver Coastal,M,Lab-diagnosed,30-39,2
2022-07-08,Vancouver Coastal,M,Lab-diagnosed,20-29,4
2022-07-08,Fraser,M,Lab-diagnosed,90+,2
2022-07-08,Vancouver Island,M,Lab-diagnosed,60-69,1
2022-07-08,Fraser,F,Lab-diagnosed,30-39,3
2022-07-08,Vancouver Coastal,M,Lab-diagnosed,40-49,2
2022-07-08,Fraser,F,Lab-diagnosed,40-49,1
2022-07-08,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,80-89,1
2022-07-08,Vancouver Island,F,Lab-diagnosed,20-29,5
2022-07-08,Vancouver Island,M,Lab-diagnosed,80-89,2
2022-07-08,Fraser,F,Lab-diagnosed,50-59,3
2022-07-08,Fraser,M,Lab-diagnosed,<10,0
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,40-49,5
2022-07-08,Fraser,F,Lab-diagnosed,80-89,3
2022-07-08,Fraser,F,Lab-diagnosed,70-79,8
2022-07-08,Vancouver Island,F,Lab-diagnosed,60-69,2
2022-07-08,Vancouver Coastal,F,Lab-diagnosed,30-39,1
2022-07-08,Northern,M,Lab-diagnosed,70-79,4
2022-07-08,Interior,M,Lab-diagnosed,30-39,2
2022-07-08,Interior,F,Lab-diagnosed,20-29,1
2022-07-08,Fraser,M,Lab-diagnosed,60-69,3
2022-07-08,Northern,M,Lab-diagnosed,60-69,3
2022-07-08,Interior,M,Lab-diagnosed,60-69,1
2022-07-08,Fraser,M,Lab-diagnosed,30-39,1
2022-07-08,Interior,F,Lab-diagnosed,50-59,1
2022-07-08,Northern,F,Lab-diagnosed,20-29,2
2022-07-08,Fraser,M,Lab-diagnosed,20-29,3
2022-07-08,Vancouver Island,M,Lab-diagnosed,90+,3
2022-07-08,Vancouver Island,F,Lab-diagnosed,10-19,1
2022-07-08,Fraser,F,Lab-diagnosed,20-29,5
2022-07-08,Northern,F,Lab-diagnosed,80-89,1
2022-07-08,Fraser,M,Lab-diagnosed,10-19,1
2022-07-08,Vancouver Island,F,Lab-diagnosed,70-79,4
2022-07-08,Fraser,F,Lab-diagnosed,<10,0
2022-07-08,Fraser,M,Lab-diagnosed,40-49,1
2022-07-08,Interior,M,Lab-diagnosed,20-29,1
2022-07-08,Northern,F,Lab-diagnosed,50-59,1
2022-07-08,Vancouver Island,M,Lab-diagnosed,70-79,1
2022-07-08,Northern,F,Lab-diagnosed,70-79,1
2022-07-09,Fraser,M,Lab-diagnosed,90+,5
2022-07-09,Fraser,F,Lab-diagnosed,80-89,3
2022-07-09,Fraser,M,Lab-diagnosed,60-69,5
2022-07-09,Interior,M,Lab-diagnosed,40-49,1
2022-07-09,Vancouver Island,F,Lab-diagnosed,90+,5
2022-07-09,Vancouver Island,F,Lab-diagnosed,80-89,5
2022-07-09,Fraser,F,Lab-diagnosed,30-39,3
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-09,Vancouver Island,F,Lab-diagnosed,20-29,1
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,60-69,3
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,20-29,2
2022-07-09,Fraser,F,Lab-diagnosed,50-59,4
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,80-89,7
2022-07-09,Vancouver Coastal,M,Lab-diagnosed,90+,2
2022-07-09,Vancouver Coastal,M,Lab-diagnosed,80-89,2
2022-07-09,Fraser,F,Lab-diagnosed,20-29,2
2022-07-09,Fraser,M,Lab-diagnosed,70-79,5
2022-07-09,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2022-07-09,Northern,M,Lab-diagnosed,80-89,2
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,70-79,2
2022-07-09,Fraser,F,Lab-diagnosed,70-79,4
2022-07-09,Interior,F,Lab-diagnosed,20-29,1
2022-07-09,Fraser,M,Lab-diagnosed,80-89,7
2022-07-09,Interior,F,Lab-diagnosed,30-39,1
2022-07-09,Fraser,M,Lab-diagnosed,40-49,2
2022-07-09,Interior,F,Lab-diagnosed,<10,0
2022-07-09,Fraser,F,Lab-diagnosed,90+,3
2022-07-09,Interior,M,Lab-diagnosed,60-69,2
2022-07-09,Northern,M,Lab-diagnosed,60-69,1
2022-07-09,Vancouver Island,F,Lab-diagnosed,70-79,2
2022-07-09,Interior,M,Lab-diagnosed,20-29,1
2022-07-09,Vancouver Island,M,Lab-diagnosed,80-89,4
2022-07-09,Interior,F,Lab-diagnosed,80-89,2
2022-07-09,Fraser,M,Lab-diagnosed,30-39,4
2022-07-09,Interior,M,Lab-diagnosed,80-89,1
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,30-39,2
2022-07-09,Vancouver Island,F,Lab-diagnosed,30-39,1
2022-07-09,Northern,F,Lab-diagnosed,20-29,1
2022-07-09,Fraser,F,Lab-diagnosed,<10,0
2022-07-09,Northern,F,Lab-diagnosed,70-79,2
2022-07-09,Vancouver Island,M,Lab-diagnosed,70-79,3
2022-07-09,Vancouver Island,M,Lab-diagnosed,60-69,1
2022-07-09,Vancouver Island,F,Lab-diagnosed,60-69,1
2022-07-09,Fraser,F,Lab-diagnosed,60-69,2
2022-07-09,Fraser,F,Lab-diagnosed,40-49,1
2022-07-09,Interior,M,Lab-diagnosed,50-59,1
2022-07-09,Interior,F,Lab-diagnosed,60-69,1
2022-07-09,Fraser,M,Lab-diagnosed,50-59,2
2022-07-09,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2022-07-09,Vancouver Coastal,F,Lab-diagnosed,40-49,1
2022-07-10,Fraser,M,Lab-diagnosed,80-89,13
2022-07-10,Fraser,M,Lab-diagnosed,60-69,2
2022-07-10,Fraser,M,Lab-diagnosed,70-79,3
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-10,Vancouver Island,F,Lab-diagnosed,40-49,2
2022-07-10,Vancouver Island,F,Lab-diagnosed,70-79,5
2022-07-10,Fraser,M,Lab-diagnosed,<10,0
2022-07-10,Fraser,F,Lab-diagnosed,80-89,2
2022-07-10,Vancouver Island,M,Lab-diagnosed,90+,1
2022-07-10,Vancouver Island,F,Lab-diagnosed,80-89,3
2022-07-10,Fraser,F,Lab-diagnosed,60-69,8
2022-07-10,Interior,F,Lab-diagnosed,60-69,1
2022-07-10,Vancouver Coastal,M,Lab-diagnosed,60-69,3
2022-07-10,Vancouver Coastal,M,Lab-diagnosed,70-79,3
2022-07-10,Fraser,M,Lab-diagnosed,40-49,2
2022-07-10,Interior,M,Lab-diagnosed,70-79,3
2022-07-10,Interior,F,Lab-diagnosed,30-39,1
2022-07-10,Fraser,M,Lab-diagnosed,20-29,4
2022-07-10,Fraser,F,Lab-diagnosed,30-39,3
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,70-79,2
2022-07-10,Vancouver Island,M,Lab-diagnosed,70-79,4
2022-07-10,Fraser,M,Lab-diagnosed,90+,3
2022-07-10,Vancouver Island,F,Lab-diagnosed,60-69,3
2022-07-10,Vancouver Island,F,Lab-diagnosed,20-29,2
2022-07-10,Northern,F,Lab-diagnosed,70-79,1
2022-07-10,Interior,F,Lab-diagnosed,70-79,2
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2022-07-10,Vancouver Island,F,Lab-diagnosed,50-59,1
2022-07-10,Fraser,F,Lab-diagnosed,40-49,1
2022-07-10,Interior,M,Lab-diagnosed,20-29,1
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,80-89,2
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,30-39,3
2022-07-10,Interior,F,Lab-diagnosed,90+,1
2022-07-10,Vancouver Island,F,Lab-diagnosed,90+,2
2022-07-10,Vancouver Coastal,M,Lab-diagnosed,50-59,3
2022-07-10,Fraser,F,Lab-diagnosed,70-79,3
2022-07-10,Northern,M,Lab-diagnosed,<10,0
2022-07-10,Vancouver Coastal,M,Lab-diagnosed,30-39,1
2022-07-10,Fraser,F,Lab-diagnosed,50-59,1
2022-07-10,Northern,F,Lab-diagnosed,20-29,1
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,20-29,1
2022-07-10,Northern,M,Lab-diagnosed,40-49,1
2022-07-10,Fraser,M,Lab-diagnosed,50-59,2
2022-07-10,Fraser,F,Lab-diagnosed,90+,1
2022-07-10,Vancouver Island,M,Lab-diagnosed,80-89,2
2022-07-10,Fraser,F,Lab-diagnosed,<10,0
2022-07-10,Northern,F,Lab-diagnosed,40-49,1
2022-07-10,Interior,M,Lab-diagnosed,80-89,1
2022-07-10,Vancouver Island,M,Lab-diagnosed,60-69,2
2022-07-10,Vancouver Coastal,M,Lab-diagnosed,80-89,1
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,90+,2
2022-07-10,Fraser,F,Lab-diagnosed,10-19,1
2022-07-10,Vancouver Coastal,F,Lab-diagnosed,60-69,2
2022-07-10,Fraser,M,Lab-diagnosed,10-19,2
2022-07-10,Northern,F,Lab-diagnosed,30-39,1
2022-07-10,Vancouver Island,M,Lab-diagnosed,50-59,1
2022-07-10,Northern,M,Lab-diagnosed,60-69,1
2022-07-10,Fraser,M,Lab-diagnosed,30-39,1
2022-07-10,Interior,M,Lab-diagnosed,30-39,1
2022-07-11,Fraser,M,Lab-diagnosed,50-59,2
2022-07-11,Vancouver Island,M,Lab-diagnosed,40-49,1
2022-07-11,Fraser,M,Lab-diagnosed,90+,1
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,50-59,1
2022-07-11,Vancouver Island,M,Lab-diagnosed,90+,4
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,30-39,2
2022-07-11,Northern,M,Lab-diagnosed,60-69,2
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,20-29,2
2022-07-11,Vancouver Island,M,Lab-diagnosed,20-29,3
2022-07-11,Vancouver Island,M,Lab-diagnosed,60-69,3
2022-07-11,Fraser,F,Lab-diagnosed,70-79,4
2022-07-11,Fraser,M,Lab-diagnosed,20-29,2
2022-07-11,Vancouver Island,M,Lab-diagnosed,80-89,3
2022-07-11,Vancouver Island,F,Lab-diagnosed,80-89,4
2022-07-11,Fraser,F,Lab-diagnosed,90+,2
2022-07-11,Fraser,F,Lab-diagnosed,60-69,1
2022-07-11,Interior,F,Lab-diagnosed,20-29,2
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,70-79,5
2022-07-11,Vancouver Island,M,Lab-diagnosed,70-79,4
2022-07-11,Fraser,F,Lab-diagnosed,80-89,8
2022-07-11,Fraser,M,Lab-diagnosed,80-89,7
2022-07-11,Vancouver Island,F,Lab-diagnosed,40-49,1
2022-07-11,Vancouver Island,F,Lab-diagnosed,70-79,2
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,30-39,2
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,80-89,3
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,60-69,2
2022-07-11,Northern,F,Lab-diagnosed,10-19,2
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,80-89,6
2022-07-11,Fraser,M,Lab-diagnosed,70-79,4
2022-07-11,Fraser,M,Lab-diagnosed,60-69,5
2022-07-11,Fraser,F,Lab-diagnosed,40-49,4
2022-07-11,Interior,F,Lab-diagnosed,60-69,3
2022-07-11,Interior,F,Lab-diagnosed,80-89,1
2022-07-11,Fraser,F,Lab-diagnosed,20-29,2
2022-07-11,Interior,M,Lab-diagnosed,80-89,3
2022-07-11,Interior,F,Lab-diagnosed,<10,0
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,60-69,3
2022-07-11,Fraser,F,Lab-diagnosed,30-39,3
2022-07-11,Fraser,M,Lab-diagnosed,30-39,2
2022-07-11,Fraser,M,Lab-diagnosed,<10,0
2022-07-11,Northern,M,Lab-diagnosed,30-39,1
2022-07-11,Fraser,M,Lab-diagnosed,40-49,3
2022-07-11,Fraser,U,Lab-diagnosed,80-89,1
2022-07-11,Vancouver Island,F,Lab-diagnosed,60-69,1
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,40-49,1
2022-07-11,Vancouver Island,F,Lab-diagnosed,50-59,2
2022-07-11,Vancouver Island,F,Lab-diagnosed,90+,2
2022-07-11,Vancouver Island,F,Lab-diagnosed,30-39,1
2022-07-11,Vancouver Coastal,M,Lab-diagnosed,40-49,1
2022-07-11,Interior,F,Lab-diagnosed,50-59,1
2022-07-11,Fraser,F,Lab-diagnosed,50-59,2
2022-07-11,Northern,F,Lab-diagnosed,50-59,1
2022-07-11,Interior,M,Lab-diagnosed,70-79,1
2022-07-11,Northern,M,Lab-diagnosed,20-29,1
2022-07-11,Interior,M,Lab-diagnosed,60-69,1
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-07-11,Interior,F,Lab-diagnosed,10-19,1
2022-07-11,Vancouver Coastal,F,Lab-diagnosed,90+,1
2022-07-11,Interior,M,Lab-diagnosed,20-29,1
2022-07-11,Vancouver Island,M,Lab-diagnosed,<10,0
2022-07-11,Interior,F,Lab-diagnosed,90+,1
2022-07-11,Fraser,F,Lab-diagnosed,<10,0
